"side","category","vanilla_id","file","reason","observation_type"
"resource","textures","minecraft:textures/block/carrots_stage_7_top1.png","assets/minecraft/textures/block/carrots_stage_7_top1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/carrots_stage_7_top2.png","assets/minecraft/textures/block/carrots_stage_7_top2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cartography_table_side1.png","assets/minecraft/textures/block/cartography_table_side1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cartography_table_side2.png","assets/minecraft/textures/block/cartography_table_side2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cartography_table_side3.png","assets/minecraft/textures/block/cartography_table_side3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cartography_table_top.png","assets/minecraft/textures/block/cartography_table_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cauldron_bottom.png","assets/minecraft/textures/block/cauldron_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cauldron_inner.png","assets/minecraft/textures/block/cauldron_inner.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cauldron_side.png","assets/minecraft/textures/block/cauldron_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cauldron_top.png","assets/minecraft/textures/block/cauldron_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cherry_hanging_sign.png","assets/minecraft/textures/block/cherry_hanging_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cherry_leaves_outer_bottom.png","assets/minecraft/textures/block/cherry_leaves_outer_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cherry_leaves_outer_top.png","assets/minecraft/textures/block/cherry_leaves_outer_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cherry_log_top.png","assets/minecraft/textures/block/cherry_log_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cherry_sign.png","assets/minecraft/textures/block/cherry_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_bookshelf_empty.png","assets/minecraft/textures/block/chiseled_bookshelf_empty.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_bookshelf_occupied.png","assets/minecraft/textures/block/chiseled_bookshelf_occupied.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_bookshelf_side.png","assets/minecraft/textures/block/chiseled_bookshelf_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_bookshelf_top.png","assets/minecraft/textures/block/chiseled_bookshelf_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_nether_bricks.png","assets/minecraft/textures/block/chiseled_nether_bricks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_red_sandstone.png","assets/minecraft/textures/block/chiseled_red_sandstone.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/chiseled_sulfur.png","assets/minecraft/textures/block/chiseled_sulfur.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coal_ore.png","assets/minecraft/textures/block/coal_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coal_ore_side.png","assets/minecraft/textures/block/coal_ore_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coarse_dirt.png","assets/minecraft/textures/block/coarse_dirt.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coarse_dirt_1.png","assets/minecraft/textures/block/coarse_dirt_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coarse_dirt_2.png","assets/minecraft/textures/block/coarse_dirt_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coarse_dirt_3.png","assets/minecraft/textures/block/coarse_dirt_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/coarse_dirt_4.png","assets/minecraft/textures/block/coarse_dirt_4.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cobbled_deepslate.png","assets/minecraft/textures/block/cobbled_deepslate.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cobblestone.png","assets/minecraft/textures/block/cobblestone.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cobweb.png","assets/minecraft/textures/block/cobweb.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/copper_bars.png","assets/minecraft/textures/block/copper_bars.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/copper_bars_side.png","assets/minecraft/textures/block/copper_bars_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/copper_torch.png","assets/minecraft/textures/block/copper_torch.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cornflower.png","assets/minecraft/textures/block/cornflower.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cornflower_potted.png","assets/minecraft/textures/block/cornflower_potted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cracked_deepslate_bricks.png","assets/minecraft/textures/block/cracked_deepslate_bricks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cracked_deepslate_bricks1.png","assets/minecraft/textures/block/cracked_deepslate_bricks1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cracked_nether_bricks.png","assets/minecraft/textures/block/cracked_nether_bricks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crafting_table_bottom.png","assets/minecraft/textures/block/crafting_table_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crafting_table_front.png","assets/minecraft/textures/block/crafting_table_front.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crafting_table_side.png","assets/minecraft/textures/block/crafting_table_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crafting_table_top.png","assets/minecraft/textures/block/crafting_table_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crimson_hanging_sign.png","assets/minecraft/textures/block/crimson_hanging_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crimson_nylium_side.png","assets/minecraft/textures/block/crimson_nylium_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crimson_planks.png","assets/minecraft/textures/block/crimson_planks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crimson_roots_pot.png","assets/minecraft/textures/block/crimson_roots_pot.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crimson_sign.png","assets/minecraft/textures/block/crimson_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/crimson_stem_top.png","assets/minecraft/textures/block/crimson_stem_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cut_red_sandstone.png","assets/minecraft/textures/block/cut_red_sandstone.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/cut_sandstone.png","assets/minecraft/textures/block/cut_sandstone.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dandelion.png","assets/minecraft/textures/block/dandelion.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dandelion_1.png","assets/minecraft/textures/block/dandelion_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dandelion_2.png","assets/minecraft/textures/block/dandelion_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dandelion_3.png","assets/minecraft/textures/block/dandelion_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_door_bottom.png","assets/minecraft/textures/block/dark_oak_door_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_door_top.png","assets/minecraft/textures/block/dark_oak_door_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_hanging_sign.png","assets/minecraft/textures/block/dark_oak_hanging_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_leaves.png","assets/minecraft/textures/block/dark_oak_leaves.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_leaves_outer_bottom.png","assets/minecraft/textures/block/dark_oak_leaves_outer_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_leaves_outer_top.png","assets/minecraft/textures/block/dark_oak_leaves_outer_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_log.png","assets/minecraft/textures/block/dark_oak_log.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_log_top.png","assets/minecraft/textures/block/dark_oak_log_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_planks.png","assets/minecraft/textures/block/dark_oak_planks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_planks_vertical.png","assets/minecraft/textures/block/dark_oak_planks_vertical.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_sapling.png","assets/minecraft/textures/block/dark_oak_sapling.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_shelf.png","assets/minecraft/textures/block/dark_oak_shelf.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_sign.png","assets/minecraft/textures/block/dark_oak_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dark_oak_trapdoor.png","assets/minecraft/textures/block/dark_oak_trapdoor.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dead_bush.png","assets/minecraft/textures/block/dead_bush.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dead_bush_1.png","assets/minecraft/textures/block/dead_bush_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dead_bush_2.png","assets/minecraft/textures/block/dead_bush_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dead_bush_3.png","assets/minecraft/textures/block/dead_bush_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate.png","assets/minecraft/textures/block/deepslate.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_bricks.png","assets/minecraft/textures/block/deepslate_bricks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_bricks1.png","assets/minecraft/textures/block/deepslate_bricks1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_bricks2.png","assets/minecraft/textures/block/deepslate_bricks2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_bricks3.png","assets/minecraft/textures/block/deepslate_bricks3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_bricks4.png","assets/minecraft/textures/block/deepslate_bricks4.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_coal_ore.png","assets/minecraft/textures/block/deepslate_coal_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_coal_ore_side.png","assets/minecraft/textures/block/deepslate_coal_ore_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_copper_ore.png","assets/minecraft/textures/block/deepslate_copper_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_diamond_ore.png","assets/minecraft/textures/block/deepslate_diamond_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_emerald_ore.png","assets/minecraft/textures/block/deepslate_emerald_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_emerald_ore.png.mcmeta","assets/minecraft/textures/block/deepslate_emerald_ore.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_gold_ore.png","assets/minecraft/textures/block/deepslate_gold_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_iron_ore.png","assets/minecraft/textures/block/deepslate_iron_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_redstone_ore.png","assets/minecraft/textures/block/deepslate_redstone_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/deepslate_top.png","assets/minecraft/textures/block/deepslate_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/detector_rail.png","assets/minecraft/textures/block/detector_rail.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/detector_rail_on.png","assets/minecraft/textures/block/detector_rail_on.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/diamond_block.png","assets/minecraft/textures/block/diamond_block.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/diamond_ore.png","assets/minecraft/textures/block/diamond_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/diorite.png","assets/minecraft/textures/block/diorite.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dirt.png","assets/minecraft/textures/block/dirt.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dirt_1.png","assets/minecraft/textures/block/dirt_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dirt_2.png","assets/minecraft/textures/block/dirt_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dirt_path_side.png","assets/minecraft/textures/block/dirt_path_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_back.png","assets/minecraft/textures/block/dispenser_back.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_bottom.png","assets/minecraft/textures/block/dispenser_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_bottom_vertical.png","assets/minecraft/textures/block/dispenser_bottom_vertical.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_east.png","assets/minecraft/textures/block/dispenser_east.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_side_vertical.png","assets/minecraft/textures/block/dispenser_side_vertical.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_top.png","assets/minecraft/textures/block/dispenser_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dispenser_west.png","assets/minecraft/textures/block/dispenser_west.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_back.png","assets/minecraft/textures/block/dropper_back.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_bottom.png","assets/minecraft/textures/block/dropper_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_bottom_vertical.png","assets/minecraft/textures/block/dropper_bottom_vertical.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_east.png","assets/minecraft/textures/block/dropper_east.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_side_vertical.png","assets/minecraft/textures/block/dropper_side_vertical.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_top.png","assets/minecraft/textures/block/dropper_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/dropper_west.png","assets/minecraft/textures/block/dropper_west.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/emerald_block.png","assets/minecraft/textures/block/emerald_block.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/emerald_ore.png","assets/minecraft/textures/block/emerald_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/emerald_ore.png.mcmeta","assets/minecraft/textures/block/emerald_ore.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/end_portal_frame_eye.png","assets/minecraft/textures/block/end_portal_frame_eye.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/end_stone_bricks.png","assets/minecraft/textures/block/end_stone_bricks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/exposed_copper_bars.png","assets/minecraft/textures/block/exposed_copper_bars.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/exposed_copper_bars_side.png","assets/minecraft/textures/block/exposed_copper_bars_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/farmland.png","assets/minecraft/textures/block/farmland.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/farmland_moist.png","assets/minecraft/textures/block/farmland_moist.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/firefly_bush_emissive.png","assets/minecraft/textures/block/firefly_bush_emissive.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/flower_pot.png","assets/minecraft/textures/block/flower_pot.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/flower_pot_brown_mushroom.png","assets/minecraft/textures/block/flower_pot_brown_mushroom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/flower_pot_red_mushroom.png","assets/minecraft/textures/block/flower_pot_red_mushroom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_front_off.png","assets/minecraft/textures/block/furnace_front_off.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_front_on.png","assets/minecraft/textures/block/furnace_front_on.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_front_on_1.png","assets/minecraft/textures/block/furnace_front_on_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_front_on_1.png.mcmeta","assets/minecraft/textures/block/furnace_front_on_1.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_side.png","assets/minecraft/textures/block/furnace_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_top.png","assets/minecraft/textures/block/furnace_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_top_1.png","assets/minecraft/textures/block/furnace_top_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/furnace_top_1.png.mcmeta","assets/minecraft/textures/block/furnace_top_1.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_item_frame.png","assets/minecraft/textures/block/glow_item_frame.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen.png","assets/minecraft/textures/block/glow_lichen.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ceiling.png","assets/minecraft/textures/block/glow_lichen_ceiling.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ceiling.png.mcmeta","assets/minecraft/textures/block/glow_lichen_ceiling.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ceiling1.png","assets/minecraft/textures/block/glow_lichen_ceiling1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ceiling1.png.mcmeta","assets/minecraft/textures/block/glow_lichen_ceiling1.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ceiling2.png","assets/minecraft/textures/block/glow_lichen_ceiling2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ceiling2.png.mcmeta","assets/minecraft/textures/block/glow_lichen_ceiling2.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground.png","assets/minecraft/textures/block/glow_lichen_ground.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_1.png","assets/minecraft/textures/block/glow_lichen_ground_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_2.png","assets/minecraft/textures/block/glow_lichen_ground_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_3.png","assets/minecraft/textures/block/glow_lichen_ground_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_flat.png","assets/minecraft/textures/block/glow_lichen_ground_flat.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_flat_1.png","assets/minecraft/textures/block/glow_lichen_ground_flat_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_flat_2.png","assets/minecraft/textures/block/glow_lichen_ground_flat_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_flat_3.png","assets/minecraft/textures/block/glow_lichen_ground_flat_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/glow_lichen_ground_flat_4.png","assets/minecraft/textures/block/glow_lichen_ground_flat_4.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/golden_dandelion.png","assets/minecraft/textures/block/golden_dandelion.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/golden_dandelion_1.png","assets/minecraft/textures/block/golden_dandelion_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/golden_dandelion_2.png","assets/minecraft/textures/block/golden_dandelion_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/golden_dandelion_3.png","assets/minecraft/textures/block/golden_dandelion_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/granite_bricks.png","assets/minecraft/textures/block/granite_bricks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/grass_block_side.png","assets/minecraft/textures/block/grass_block_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/grass_block_side_overlay.png","assets/minecraft/textures/block/grass_block_side_overlay.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/grass_block_snow.png","assets/minecraft/textures/block/grass_block_snow.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/grass_block_top.png","assets/minecraft/textures/block/grass_block_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/gravel.png","assets/minecraft/textures/block/gravel.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/gravel_1.png","assets/minecraft/textures/block/gravel_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/gravel_2.png","assets/minecraft/textures/block/gravel_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/gravel_3.png","assets/minecraft/textures/block/gravel_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/hanging_roots.png","assets/minecraft/textures/block/hanging_roots.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/hay_block_side.png","assets/minecraft/textures/block/hay_block_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/hay_block_top.png","assets/minecraft/textures/block/hay_block_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/ice.png","assets/minecraft/textures/block/ice.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_bars - Copy.png","assets/minecraft/textures/block/iron_bars - Copy.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_bars.png","assets/minecraft/textures/block/iron_bars.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_bars_side.png","assets/minecraft/textures/block/iron_bars_side.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_block.png","assets/minecraft/textures/block/iron_block.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_chain.png","assets/minecraft/textures/block/iron_chain.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_door_bottom.png","assets/minecraft/textures/block/iron_door_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_door_top.png","assets/minecraft/textures/block/iron_door_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_ore.png","assets/minecraft/textures/block/iron_ore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/iron_trapdoor.png","assets/minecraft/textures/block/iron_trapdoor.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/item_frame.png","assets/minecraft/textures/block/item_frame.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_door_bottom.png","assets/minecraft/textures/block/jungle_door_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_door_top.png","assets/minecraft/textures/block/jungle_door_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_hanging_sign.png","assets/minecraft/textures/block/jungle_hanging_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_leaves_outer_bottom.png","assets/minecraft/textures/block/jungle_leaves_outer_bottom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_leaves_outer_top.png","assets/minecraft/textures/block/jungle_leaves_outer_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_log.png","assets/minecraft/textures/block/jungle_log.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_log_top.png","assets/minecraft/textures/block/jungle_log_top.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_planks.png","assets/minecraft/textures/block/jungle_planks.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_sapling.png","assets/minecraft/textures/block/jungle_sapling.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_sign.png","assets/minecraft/textures/block/jungle_sign.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/jungle_trapdoor.png","assets/minecraft/textures/block/jungle_trapdoor.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/ladder.png","assets/minecraft/textures/block/ladder.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/lantern.png","assets/minecraft/textures/block/lantern.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/block/lantern.png.mcmeta","assets/minecraft/textures/block/lantern.png.mcmeta","observed file is placed in the minecraft namespace","observed"
